700|0.0002090|146.0568|0|0|18.0| SAT_1
700|0.0002090|146.0568|45|0|18.0| SAT_2
700|0.0002090|146.0568|90|0|18.0| SAT_3
700|0.0002090|146.0568|135|0|18.0| SAT_4
700|0.0002090|56.0568|0|45|18.0| SAT_5
700|0.0002090|56.0568|45|45|18.0| SAT_6
700|0.0002090|56.0568|90|45|18.0| SAT_7
700|0.0002090|56.0568|135|45|18.0| SAT_8
700|0.0002090|146.0568|0|90|18.0| SAT_9
700|0.0002090|146.0568|45|90|18.0| SAT_10
700|0.0002090|146.0568|90|90|18.0| SAT_11
700|0.0002090|146.0568|135|90|18.0| SAT_12
700|0.0002090|56.0568|0|135|18.0| SAT_13
700|0.0002090|56.0568|45|135|18.0| SAT_14
700|0.0002090|56.0568|90|135|18.0| SAT_15
700|0.0002090|56.0568|135|135|18.0| SAT_16
700|0.0002090|146.0568|0|180|18.0| SAT_17
700|0.0002090|146.0568|45|180|18.0| SAT_18
700|0.0002090|146.0568|90|180|18.0| SAT_19
700|0.0002090|146.0568|135|180|18.0| SAT_20
700|0.0002090|56.0568|0|225|18.0| SAT_21
700|0.0002090|56.0568|45|225|18.0| SAT_22
700|0.0002090|56.0568|90|225|18.0| SAT_23
700|0.0002090|56.0568|135|225|18.0| SAT_24
700|0.0002090|146.0568|0|270|18.0| SAT_25
700|0.0002090|146.0568|45|270|18.0| SAT_26
700|0.0002090|146.0568|90|270|18.0| SAT_27
700|0.0002090|146.0568|135|270|18.0| SAT_28
700|0.0002090|56.0568|0|315|18.0| SAT_29
700|0.0002090|56.0568|45|315|18.0| SAT_30
700|0.0002090|56.0568|90|315|18.0| SAT_31
700|0.0002090|56.0568|135|315|18.0| SAT_32
