1000|0.0002090|146.0568|0|0|18.0| SAT_1
1000|0.0002090|146.0568|25|0|18.0| SAT_2
1000|0.0002090|146.0568|50|0|18.0| SAT_3
1000|0.0002090|146.0568|75|0|18.0| SAT_4
1000|0.0002090|146.0568|100|0|18.0| SAT_5
1000|0.0002090|146.0568|125|0|18.0| SAT_6
1000|0.0002090|146.0568|150|0|18.0| SAT_7
1000|0.0002090|146.0568|175|0|18.0| SAT_8
1000|0.0002090|146.0568|200|0|18.0| SAT_9
1000|0.0002090|146.0568|225|0|18.0| SAT_10
1000|0.0002090|146.0568|250|0|18.0| SAT_11
1000|0.0002090|146.0568|275|0|18.0| SAT_12
1000|0.0002090|146.0568|300|0|18.0| SAT_13
1000|0.0002090|146.0568|325|0|18.0| SAT_14
1000|0.0002090|146.0568|350|0|18.0| SAT_15
1000|0.0002090|56.0568|0|25|18.0| SAT_16
1000|0.0002090|56.0568|25|25|18.0| SAT_17
1000|0.0002090|56.0568|50|25|18.0| SAT_18
1000|0.0002090|56.0568|75|25|18.0| SAT_19
1000|0.0002090|56.0568|100|25|18.0| SAT_20
1000|0.0002090|56.0568|125|25|18.0| SAT_21
1000|0.0002090|56.0568|150|25|18.0| SAT_22
1000|0.0002090|56.0568|175|25|18.0| SAT_23
1000|0.0002090|56.0568|200|25|18.0| SAT_24
1000|0.0002090|56.0568|225|25|18.0| SAT_25
1000|0.0002090|56.0568|250|25|18.0| SAT_26
1000|0.0002090|56.0568|275|25|18.0| SAT_27
1000|0.0002090|56.0568|300|25|18.0| SAT_28
1000|0.0002090|56.0568|325|25|18.0| SAT_29
1000|0.0002090|56.0568|350|25|18.0| SAT_30
1000|0.0002090|146.0568|0|50|18.0| SAT_31
1000|0.0002090|146.0568|25|50|18.0| SAT_32
1000|0.0002090|146.0568|50|50|18.0| SAT_33
1000|0.0002090|146.0568|75|50|18.0| SAT_34
1000|0.0002090|146.0568|100|50|18.0| SAT_35
1000|0.0002090|146.0568|125|50|18.0| SAT_36
1000|0.0002090|146.0568|150|50|18.0| SAT_37
1000|0.0002090|146.0568|175|50|18.0| SAT_38
1000|0.0002090|146.0568|200|50|18.0| SAT_39
1000|0.0002090|146.0568|225|50|18.0| SAT_40
1000|0.0002090|146.0568|250|50|18.0| SAT_41
1000|0.0002090|146.0568|275|50|18.0| SAT_42
1000|0.0002090|146.0568|300|50|18.0| SAT_43
1000|0.0002090|146.0568|325|50|18.0| SAT_44
1000|0.0002090|146.0568|350|50|18.0| SAT_45
1000|0.0002090|56.0568|0|75|18.0| SAT_46
1000|0.0002090|56.0568|25|75|18.0| SAT_47
1000|0.0002090|56.0568|50|75|18.0| SAT_48
1000|0.0002090|56.0568|75|75|18.0| SAT_49
1000|0.0002090|56.0568|100|75|18.0| SAT_50
1000|0.0002090|56.0568|125|75|18.0| SAT_51
1000|0.0002090|56.0568|150|75|18.0| SAT_52
1000|0.0002090|56.0568|175|75|18.0| SAT_53
1000|0.0002090|56.0568|200|75|18.0| SAT_54
1000|0.0002090|56.0568|225|75|18.0| SAT_55
1000|0.0002090|56.0568|250|75|18.0| SAT_56
1000|0.0002090|56.0568|275|75|18.0| SAT_57
1000|0.0002090|56.0568|300|75|18.0| SAT_58
1000|0.0002090|56.0568|325|75|18.0| SAT_59
1000|0.0002090|56.0568|350|75|18.0| SAT_60
1000|0.0002090|146.0568|0|100|18.0| SAT_61
1000|0.0002090|146.0568|25|100|18.0| SAT_62
1000|0.0002090|146.0568|50|100|18.0| SAT_63
1000|0.0002090|146.0568|75|100|18.0| SAT_64
1000|0.0002090|146.0568|100|100|18.0| SAT_65
1000|0.0002090|146.0568|125|100|18.0| SAT_66
1000|0.0002090|146.0568|150|100|18.0| SAT_67
1000|0.0002090|146.0568|175|100|18.0| SAT_68
1000|0.0002090|146.0568|200|100|18.0| SAT_69
1000|0.0002090|146.0568|225|100|18.0| SAT_70
1000|0.0002090|146.0568|250|100|18.0| SAT_71
1000|0.0002090|146.0568|275|100|18.0| SAT_72
1000|0.0002090|146.0568|300|100|18.0| SAT_73
1000|0.0002090|146.0568|325|100|18.0| SAT_74
1000|0.0002090|146.0568|350|100|18.0| SAT_75
1000|0.0002090|56.0568|0|125|18.0| SAT_76
1000|0.0002090|56.0568|25|125|18.0| SAT_77
1000|0.0002090|56.0568|50|125|18.0| SAT_78
1000|0.0002090|56.0568|75|125|18.0| SAT_79
1000|0.0002090|56.0568|100|125|18.0| SAT_80
1000|0.0002090|56.0568|125|125|18.0| SAT_81
1000|0.0002090|56.0568|150|125|18.0| SAT_82
1000|0.0002090|56.0568|175|125|18.0| SAT_83
1000|0.0002090|56.0568|200|125|18.0| SAT_84
1000|0.0002090|56.0568|225|125|18.0| SAT_85
1000|0.0002090|56.0568|250|125|18.0| SAT_86
1000|0.0002090|56.0568|275|125|18.0| SAT_87
1000|0.0002090|56.0568|300|125|18.0| SAT_88
1000|0.0002090|56.0568|325|125|18.0| SAT_89
1000|0.0002090|56.0568|350|125|18.0| SAT_90
1000|0.0002090|146.0568|0|150|18.0| SAT_91
1000|0.0002090|146.0568|25|150|18.0| SAT_92
1000|0.0002090|146.0568|50|150|18.0| SAT_93
1000|0.0002090|146.0568|75|150|18.0| SAT_94
1000|0.0002090|146.0568|100|150|18.0| SAT_95
1000|0.0002090|146.0568|125|150|18.0| SAT_96
1000|0.0002090|146.0568|150|150|18.0| SAT_97
1000|0.0002090|146.0568|175|150|18.0| SAT_98
1000|0.0002090|146.0568|200|150|18.0| SAT_99
1000|0.0002090|146.0568|225|150|18.0| SAT_100
1000|0.0002090|146.0568|250|150|18.0| SAT_101
1000|0.0002090|146.0568|275|150|18.0| SAT_102
1000|0.0002090|146.0568|300|150|18.0| SAT_103
1000|0.0002090|146.0568|325|150|18.0| SAT_104
1000|0.0002090|146.0568|350|150|18.0| SAT_105
1000|0.0002090|56.0568|0|175|18.0| SAT_106
1000|0.0002090|56.0568|25|175|18.0| SAT_107
1000|0.0002090|56.0568|50|175|18.0| SAT_108
1000|0.0002090|56.0568|75|175|18.0| SAT_109
1000|0.0002090|56.0568|100|175|18.0| SAT_110
1000|0.0002090|56.0568|125|175|18.0| SAT_111
1000|0.0002090|56.0568|150|175|18.0| SAT_112
1000|0.0002090|56.0568|175|175|18.0| SAT_113
1000|0.0002090|56.0568|200|175|18.0| SAT_114
1000|0.0002090|56.0568|225|175|18.0| SAT_115
1000|0.0002090|56.0568|250|175|18.0| SAT_116
1000|0.0002090|56.0568|275|175|18.0| SAT_117
1000|0.0002090|56.0568|300|175|18.0| SAT_118
1000|0.0002090|56.0568|325|175|18.0| SAT_119
1000|0.0002090|56.0568|350|175|18.0| SAT_120
1000|0.0002090|146.0568|0|200|18.0| SAT_121
1000|0.0002090|146.0568|25|200|18.0| SAT_122
1000|0.0002090|146.0568|50|200|18.0| SAT_123
1000|0.0002090|146.0568|75|200|18.0| SAT_124
1000|0.0002090|146.0568|100|200|18.0| SAT_125
1000|0.0002090|146.0568|125|200|18.0| SAT_126
1000|0.0002090|146.0568|150|200|18.0| SAT_127
1000|0.0002090|146.0568|175|200|18.0| SAT_128
1000|0.0002090|146.0568|200|200|18.0| SAT_129
1000|0.0002090|146.0568|225|200|18.0| SAT_130
1000|0.0002090|146.0568|250|200|18.0| SAT_131
1000|0.0002090|146.0568|275|200|18.0| SAT_132
1000|0.0002090|146.0568|300|200|18.0| SAT_133
1000|0.0002090|146.0568|325|200|18.0| SAT_134
1000|0.0002090|146.0568|350|200|18.0| SAT_135
1000|0.0002090|56.0568|0|225|18.0| SAT_136
1000|0.0002090|56.0568|25|225|18.0| SAT_137
1000|0.0002090|56.0568|50|225|18.0| SAT_138
