1000|0.0002090|146.0568|0|0|18.0| SAT_1
1000|0.0002090|146.0568|25|0|18.0| SAT_2
1000|0.0002090|146.0568|50|0|18.0| SAT_3
1000|0.0002090|146.0568|75|0|18.0| SAT_4
1000|0.0002090|146.0568|100|0|18.0| SAT_5
1000|0.0002090|146.0568|125|0|18.0| SAT_6
1000|0.0002090|146.0568|150|0|18.0| SAT_7
1000|0.0002090|146.0568|175|0|18.0| SAT_8
1000|0.0002090|56.0568|0|25|18.0| SAT_9
1000|0.0002090|56.0568|25|25|18.0| SAT_10
1000|0.0002090|56.0568|50|25|18.0| SAT_11
1000|0.0002090|56.0568|75|25|18.0| SAT_12
1000|0.0002090|56.0568|100|25|18.0| SAT_13
1000|0.0002090|56.0568|125|25|18.0| SAT_14
1000|0.0002090|56.0568|150|25|18.0| SAT_15
1000|0.0002090|56.0568|175|25|18.0| SAT_16
1000|0.0002090|146.0568|0|50|18.0| SAT_17
1000|0.0002090|146.0568|25|50|18.0| SAT_18
1000|0.0002090|146.0568|50|50|18.0| SAT_19
1000|0.0002090|146.0568|75|50|18.0| SAT_20
1000|0.0002090|146.0568|100|50|18.0| SAT_21
1000|0.0002090|146.0568|125|50|18.0| SAT_22
1000|0.0002090|146.0568|150|50|18.0| SAT_23
1000|0.0002090|146.0568|175|50|18.0| SAT_24
1000|0.0002090|56.0568|0|75|18.0| SAT_25
1000|0.0002090|56.0568|25|75|18.0| SAT_26
1000|0.0002090|56.0568|50|75|18.0| SAT_27
1000|0.0002090|56.0568|75|75|18.0| SAT_28
1000|0.0002090|56.0568|100|75|18.0| SAT_29
1000|0.0002090|56.0568|125|75|18.0| SAT_30
1000|0.0002090|56.0568|150|75|18.0| SAT_31
1000|0.0002090|56.0568|175|75|18.0| SAT_32
1000|0.0002090|146.0568|0|100|18.0| SAT_33
1000|0.0002090|146.0568|25|100|18.0| SAT_34
1000|0.0002090|146.0568|50|100|18.0| SAT_35
1000|0.0002090|146.0568|75|100|18.0| SAT_36
1000|0.0002090|146.0568|100|100|18.0| SAT_37
1000|0.0002090|146.0568|125|100|18.0| SAT_38
1000|0.0002090|146.0568|150|100|18.0| SAT_39
1000|0.0002090|146.0568|175|100|18.0| SAT_40
1000|0.0002090|56.0568|0|125|18.0| SAT_41
1000|0.0002090|56.0568|25|125|18.0| SAT_42
1000|0.0002090|56.0568|50|125|18.0| SAT_43
1000|0.0002090|56.0568|75|125|18.0| SAT_44
1000|0.0002090|56.0568|100|125|18.0| SAT_45
1000|0.0002090|56.0568|125|125|18.0| SAT_46
1000|0.0002090|56.0568|150|125|18.0| SAT_47
1000|0.0002090|56.0568|175|125|18.0| SAT_48
1000|0.0002090|146.0568|0|150|18.0| SAT_49
1000|0.0002090|146.0568|25|150|18.0| SAT_50
1000|0.0002090|146.0568|50|150|18.0| SAT_51
1000|0.0002090|146.0568|75|150|18.0| SAT_52
1000|0.0002090|146.0568|100|150|18.0| SAT_53
1000|0.0002090|146.0568|125|150|18.0| SAT_54
1000|0.0002090|146.0568|150|150|18.0| SAT_55
1000|0.0002090|146.0568|175|150|18.0| SAT_56
1000|0.0002090|56.0568|0|175|18.0| SAT_57
1000|0.0002090|56.0568|25|175|18.0| SAT_58
1000|0.0002090|56.0568|50|175|18.0| SAT_59
1000|0.0002090|56.0568|75|175|18.0| SAT_60
1000|0.0002090|56.0568|100|175|18.0| SAT_61
1000|0.0002090|56.0568|125|175|18.0| SAT_62
1000|0.0002090|56.0568|150|175|18.0| SAT_63
1000|0.0002090|56.0568|175|175|18.0| SAT_64
